,Data,Produto_ID,Quantidade_Estoque
5571,2019-07-12,2,66
5572,2019-07-12,3,42
5573,2019-07-12,4,19
5574,2019-07-12,5,56
5575,2019-07-12,6,83
5576,2019-07-12,7,50
5577,2019-07-12,8,29
5578,2019-07-12,9,25
5579,2019-07-12,10,92
5580,2019-07-13,1,9
5581,2019-07-13,2,74
5582,2019-07-13,3,51
5583,2019-07-13,4,91
5584,2019-07-13,5,72
5585,2019-07-13,6,95
5586,2019-07-13,7,22
5587,2019-07-13,8,25
5588,2019-07-13,9,96
5589,2019-07-13,10,90
5590,2019-07-14,1,27
5591,2019-07-14,2,68
5592,2019-07-14,3,71
5593,2019-07-14,4,44
5594,2019-07-14,5,14
5595,2019-07-14,6,93
5596,2019-07-14,7,56
5597,2019-07-14,8,76
5598,2019-07-14,9,79
5599,2019-07-14,10,65
5600,2019-07-15,1,68
5601,2019-07-15,2,9
5602,2019-07-15,3,57
5603,2019-07-15,4,59
5604,2019-07-15,5,41
5605,2019-07-15,6,60
5606,2019-07-15,7,63
5607,2019-07-15,8,97
5608,2019-07-15,9,73
5609,2019-07-15,10,77
5610,2019-07-16,1,63
5611,2019-07-16,2,6
5612,2019-07-16,3,69
5613,2019-07-16,4,64
5614,2019-07-16,5,55
5615,2019-07-16,6,34
5616,2019-07-16,7,15
5617,2019-07-16,8,96
5618,2019-07-16,9,80
5619,2019-07-16,10,43
5620,2019-07-17,1,94
5621,2019-07-17,2,81
5622,2019-07-17,3,76
5623,2019-07-17,4,67
5624,2019-07-17,5,68
5625,2019-07-17,6,65
5626,2019-07-17,7,58
5627,2019-07-17,8,96
5628,2019-07-17,9,98
5629,2019-07-17,10,77
5630,2019-07-18,1,99
5631,2019-07-18,2,62
5632,2019-07-18,3,89
5633,2019-07-18,4,60
5634,2019-07-18,5,38
5635,2019-07-18,6,35
5636,2019-07-18,7,56
5637,2019-07-18,8,93
5638,2019-07-18,9,80
5639,2019-07-18,10,5
5640,2019-07-19,1,59
5641,2019-07-19,2,26
5642,2019-07-19,3,44
5643,2019-07-19,4,5
5644,2019-07-19,5,69
5645,2019-07-19,6,67
5646,2019-07-19,7,58
5647,2019-07-19,8,46
5648,2019-07-19,9,25
5649,2019-07-19,10,83
5650,2019-07-20,1,85
5651,2019-07-20,2,26
5652,2019-07-20,3,42
5653,2019-07-20,4,84
5654,2019-07-20,5,12
5655,2019-07-20,6,66
5656,2019-07-20,7,51
5657,2019-07-20,8,21
5658,2019-07-20,9,21
5659,2019-07-20,10,94
5660,2019-07-21,1,17
5661,2019-07-21,2,21
5662,2019-07-21,3,42
5663,2019-07-21,4,85
5664,2019-07-21,5,82
5665,2019-07-21,6,49
5666,2019-07-21,7,10
5667,2019-07-21,8,39
5668,2019-07-21,9,18
5669,2019-07-21,10,76
5670,2019-07-22,1,65
5671,2019-07-22,2,19
5672,2019-07-22,3,58
5673,2019-07-22,4,31
5674,2019-07-22,5,17
5675,2019-07-22,6,35
5676,2019-07-22,7,39
5677,2019-07-22,8,64
5678,2019-07-22,9,10
5679,2019-07-22,10,73
5680,2019-07-23,1,90
5681,2019-07-23,2,62
5682,2019-07-23,3,53
5683,2019-07-23,4,27
5684,2019-07-23,5,93
5685,2019-07-23,6,38
5686,2019-07-23,7,30
5687,2019-07-23,8,51
5688,2019-07-23,9,9
5689,2019-07-23,10,94
5690,2019-07-24,1,24
5691,2019-07-24,2,10
5692,2019-07-24,3,74
5693,2019-07-24,4,63
5694,2019-07-24,5,68
5695,2019-07-24,6,22
5696,2019-07-24,7,8
5697,2019-07-24,8,21
5698,2019-07-24,9,18
5699,2019-07-24,10,82
5700,2019-07-25,1,17
5701,2019-07-25,2,11
5702,2019-07-25,3,48
5703,2019-07-25,4,19
5704,2019-07-25,5,23
5705,2019-07-25,6,67
5706,2019-07-25,7,39
5707,2019-07-25,8,85
5708,2019-07-25,9,39
5709,2019-07-25,10,23
5710,2019-07-26,1,24
5711,2019-07-26,2,39
5712,2019-07-26,3,36
5713,2019-07-26,4,52
5714,2019-07-26,5,48
5715,2019-07-26,6,28
5716,2019-07-26,7,65
5717,2019-07-26,8,21
5718,2019-07-26,9,75
5719,2019-07-26,10,54
5720,2019-07-27,1,69
5721,2019-07-27,2,36
5722,2019-07-27,3,40
5723,2019-07-27,4,17
5724,2019-07-27,5,74
5725,2019-07-27,6,62
5726,2019-07-27,7,18
5727,2019-07-27,8,41
5728,2019-07-27,9,83
5729,2019-07-27,10,72
5730,2019-07-28,1,44
5731,2019-07-28,2,63
5732,2019-07-28,3,84
5733,2019-07-28,4,96
5734,2019-07-28,5,20
5735,2019-07-28,6,66
5736,2019-07-28,7,8
5737,2019-07-28,8,49
5738,2019-07-28,9,94
5739,2019-07-28,10,32
5740,2019-07-29,1,70
5741,2019-07-29,2,35
5742,2019-07-29,3,7
5743,2019-07-29,4,12
5744,2019-07-29,5,28
5745,2019-07-29,6,19
5746,2019-07-29,7,47
5747,2019-07-29,8,35
5748,2019-07-29,9,77
5749,2019-07-29,10,49
5750,2019-07-30,1,70
5751,2019-07-30,2,12
5752,2019-07-30,3,75
5753,2019-07-30,4,61
5754,2019-07-30,5,84
5755,2019-07-30,6,34
5756,2019-07-30,7,78
5757,2019-07-30,8,22
5758,2019-07-30,9,73
5759,2019-07-30,10,97
5760,2019-07-31,1,43
5761,2019-07-31,2,64
5762,2019-07-31,3,47
5763,2019-07-31,4,49
5764,2019-07-31,5,27
5765,2019-07-31,6,73
5766,2019-07-31,7,98
5767,2019-07-31,8,10
5768,2019-07-31,9,60
5769,2019-07-31,10,8
5770,2019-08-01,1,97
5771,2019-08-01,2,27
5772,2019-08-01,3,10
5773,2019-08-01,4,36
5774,2019-08-01,5,22
5775,2019-08-01,6,19
5776,2019-08-01,7,44
5777,2019-08-01,8,77
5778,2019-08-01,9,78
5779,2019-08-01,10,88
5780,2019-08-02,1,10
5781,2019-08-02,2,67
5782,2019-08-02,3,71
5783,2019-08-02,4,15
5784,2019-08-02,5,47
5785,2019-08-02,6,21
5786,2019-08-02,7,8
5787,2019-08-02,8,67
5788,2019-08-02,9,72
5789,2019-08-02,10,85
5790,2019-08-03,1,45
5791,2019-08-03,2,87
5792,2019-08-03,3,9
5793,2019-08-03,4,36
5794,2019-08-03,5,90
5795,2019-08-03,6,74
5796,2019-08-03,7,39
5797,2019-08-03,8,26
5798,2019-08-03,9,69
5799,2019-08-03,10,88
5800,2019-08-04,1,26
5801,2019-08-04,2,15
5802,2019-08-04,3,81
5803,2019-08-04,4,7
5804,2019-08-04,5,13
5805,2019-08-04,6,64
5806,2019-08-04,7,80
5807,2019-08-04,8,91
5808,2019-08-04,9,18
5809,2019-08-04,10,22
5810,2019-08-05,1,77
5811,2019-08-05,2,27
5812,2019-08-05,3,78
5813,2019-08-05,4,87
5814,2019-08-05,5,51
5815,2019-08-05,6,73
5816,2019-08-05,7,51
5817,2019-08-05,8,91
5818,2019-08-05,9,34
5819,2019-08-05,10,29
5820,2019-08-06,1,32
5821,2019-08-06,2,29
5822,2019-08-06,3,78
5823,2019-08-06,4,82
5824,2019-08-06,5,62
5825,2019-08-06,6,98
5826,2019-08-06,7,45
5827,2019-08-06,8,29
5828,2019-08-06,9,82
5829,2019-08-06,10,52
5830,2019-08-07,1,14
5831,2019-08-07,2,79
5832,2019-08-07,3,15
5833,2019-08-07,4,89
5834,2019-08-07,5,25
5835,2019-08-07,6,90
5836,2019-08-07,7,49
5837,2019-08-07,8,11
5838,2019-08-07,9,85
5839,2019-08-07,10,68
5840,2019-08-08,1,68
5841,2019-08-08,2,6
5842,2019-08-08,3,80
5843,2019-08-08,4,46
5844,2019-08-08,5,86
5845,2019-08-08,6,58
5846,2019-08-08,7,79
5847,2019-08-08,8,20
5848,2019-08-08,9,22
5849,2019-08-08,10,63
5850,2019-08-09,1,94
5851,2019-08-09,2,20
5852,2019-08-09,3,10
5853,2019-08-09,4,61
5854,2019-08-09,5,51
5855,2019-08-09,6,52
5856,2019-08-09,7,46
5857,2019-08-09,8,80
5858,2019-08-09,9,64
5859,2019-08-09,10,81
5860,2019-08-10,1,8
5861,2019-08-10,2,6
5862,2019-08-10,3,94
5863,2019-08-10,4,63
5864,2019-08-10,5,31
5865,2019-08-10,6,31
5866,2019-08-10,7,83
5867,2019-08-10,8,76
5868,2019-08-10,9,11
5869,2019-08-10,10,67
5870,2019-08-11,1,50
5871,2019-08-11,2,67
5872,2019-08-11,3,16
5873,2019-08-11,4,17
5874,2019-08-11,5,47
5875,2019-08-11,6,21
5876,2019-08-11,7,67
5877,2019-08-11,8,85
5878,2019-08-11,9,40
5879,2019-08-11,10,89
5880,2019-08-12,1,12
5881,2019-08-12,2,73
5882,2019-08-12,3,94
5883,2019-08-12,4,84
5884,2019-08-12,5,40
5885,2019-08-12,6,32
5886,2019-08-12,7,97
5887,2019-08-12,8,51
5888,2019-08-12,9,80
5889,2019-08-12,10,34
5890,2019-08-13,1,27
5891,2019-08-13,2,20
5892,2019-08-13,3,18
5893,2019-08-13,4,78
5894,2019-08-13,5,75
5895,2019-08-13,6,56
5896,2019-08-13,7,41
5897,2019-08-13,8,33
5898,2019-08-13,9,71
5899,2019-08-13,10,19
5900,2019-08-14,1,51
5901,2019-08-14,2,50
5902,2019-08-14,3,56
5903,2019-08-14,4,23
5904,2019-08-14,5,81
5905,2019-08-14,6,25
5906,2019-08-14,7,68
5907,2019-08-14,8,41
5908,2019-08-14,9,31
5909,2019-08-14,10,59
5910,2019-08-15,1,33
5911,2019-08-15,2,24
5912,2019-08-15,3,29
5913,2019-08-15,4,74
5914,2019-08-15,5,67
5915,2019-08-15,6,40
5916,2019-08-15,7,6
5917,2019-08-15,8,26
5918,2019-08-15,9,20
5919,2019-08-15,10,22
5920,2019-08-16,1,73
5921,2019-08-16,2,58
5922,2019-08-16,3,34
5923,2019-08-16,4,49
5924,2019-08-16,5,23
5925,2019-08-16,6,91
5926,2019-08-16,7,38
5927,2019-08-16,8,17
5928,2019-08-16,9,47
5929,2019-08-16,10,66
5930,2019-08-17,1,97
5931,2019-08-17,2,26
5932,2019-08-17,3,56
5933,2019-08-17,4,56
5934,2019-08-17,5,40
5935,2019-08-17,6,77
5936,2019-08-17,7,23
5937,2019-08-17,8,42
5938,2019-08-17,9,74
5939,2019-08-17,10,83
5940,2019-08-18,1,61
5941,2019-08-18,2,24
5942,2019-08-18,3,13
5943,2019-08-18,4,36
5944,2019-08-18,5,8
5945,2019-08-18,6,54
5946,2019-08-18,7,86
5947,2019-08-18,8,9
5948,2019-08-18,9,24
5949,2019-08-18,10,91
5950,2019-08-19,1,79
5951,2019-08-19,2,41
5952,2019-08-19,3,26
5953,2019-08-19,4,62
5954,2019-08-19,5,72
5955,2019-08-19,6,97
5956,2019-08-19,7,48
5957,2019-08-19,8,38
5958,2019-08-19,9,81
5959,2019-08-19,10,46
5960,2019-08-20,1,13
5961,2019-08-20,2,99
5962,2019-08-20,3,11
5963,2019-08-20,4,72
5964,2019-08-20,5,23
5965,2019-08-20,6,98
5966,2019-08-20,7,35
5967,2019-08-20,8,39
5968,2019-08-20,9,61
5969,2019-08-20,10,89
5970,2019-08-21,1,65
5971,2019-08-21,2,35
5972,2019-08-21,3,87
5973,2019-08-21,4,99
5974,2019-08-21,5,57
5975,2019-08-21,6,36
5976,2019-08-21,7,70
5977,2019-08-21,8,63
5978,2019-08-21,9,14
5979,2019-08-21,10,6
5980,2019-08-22,1,70
5981,2019-08-22,2,64
5982,2019-08-22,3,92
5983,2019-08-22,4,21
5984,2019-08-22,5,20
5985,2019-08-22,6,20
5986,2019-08-22,7,50
5987,2019-08-22,8,43
5988,2019-08-22,9,35
5989,2019-08-22,10,92
5990,2019-08-23,1,5
5991,2019-08-23,2,15
5992,2019-08-23,3,89
5993,2019-08-23,4,8
5994,2019-08-23,5,75
5995,2019-08-23,6,30
5996,2019-08-23,7,54
5997,2019-08-23,8,16
5998,2019-08-23,9,99
5999,2019-08-23,10,85
6000,2019-08-24,1,79
6001,2019-08-24,2,96
6002,2019-08-24,3,69
6003,2019-08-24,4,51
6004,2019-08-24,5,96
6005,2019-08-24,6,57
6006,2019-08-24,7,75
6007,2019-08-24,8,6
6008,2019-08-24,9,28
6009,2019-08-24,10,8
6010,2019-08-25,1,23
6011,2019-08-25,2,30
6012,2019-08-25,3,79
6013,2019-08-25,4,44
6014,2019-08-25,5,54
6015,2019-08-25,6,47
6016,2019-08-25,7,79
6017,2019-08-25,8,71
6018,2019-08-25,9,16
6019,2019-08-25,10,71
6020,2019-08-26,1,31
6021,2019-08-26,2,58
6022,2019-08-26,3,70
6023,2019-08-26,4,53
6024,2019-08-26,5,20
6025,2019-08-26,6,6
6026,2019-08-26,7,64
6027,2019-08-26,8,58
6028,2019-08-26,9,34
6029,2019-08-26,10,88
6030,2019-08-27,1,42
6031,2019-08-27,2,32
6032,2019-08-27,3,29
6033,2019-08-27,4,14
6034,2019-08-27,5,64
6035,2019-08-27,6,46
6036,2019-08-27,7,44
6037,2019-08-27,8,81
6038,2019-08-27,9,46
6039,2019-08-27,10,51
6040,2019-08-28,1,41
6041,2019-08-28,2,84
6042,2019-08-28,3,26
6043,2019-08-28,4,61
6044,2019-08-28,5,88
6045,2019-08-28,6,31
6046,2019-08-28,7,45
6047,2019-08-28,8,84
6048,2019-08-28,9,38
6049,2019-08-28,10,36
6050,2019-08-29,1,94
6051,2019-08-29,2,93
6052,2019-08-29,3,70
6053,2019-08-29,4,16
6054,2019-08-29,5,44
6055,2019-08-29,6,77
6056,2019-08-29,7,80
6057,2019-08-29,8,94
6058,2019-08-29,9,77
6059,2019-08-29,10,14
6060,2019-08-30,1,52
6061,2019-08-30,2,24
6062,2019-08-30,3,43
6063,2019-08-30,4,64
6064,2019-08-30,5,70
6065,2019-08-30,6,69
6066,2019-08-30,7,55
6067,2019-08-30,8,40
6068,2019-08-30,9,28
6069,2019-08-30,10,31
6070,2019-08-31,1,6
6071,2019-08-31,2,35
6072,2019-08-31,3,61
6073,2019-08-31,4,82
6074,2019-08-31,5,70
6075,2019-08-31,6,33
6076,2019-08-31,7,19
6077,2019-08-31,8,16
6078,2019-08-31,9,32
6079,2019-08-31,10,88
6080,2019-09-01,1,28
6081,2019-09-01,2,25
6082,2019-09-01,3,14
6083,2019-09-01,4,82
6084,2019-09-01,5,22
6085,2019-09-01,6,92
6086,2019-09-01,7,18
6087,2019-09-01,8,38
6088,2019-09-01,9,62
6089,2019-09-01,10,80
6090,2019-09-02,1,26
6091,2019-09-02,2,74
6092,2019-09-02,3,40
6093,2019-09-02,4,49
6094,2019-09-02,5,40
6095,2019-09-02,6,26
6096,2019-09-02,7,82
6097,2019-09-02,8,84
6098,2019-09-02,9,65
6099,2019-09-02,10,60
6100,2019-09-03,1,93
6101,2019-09-03,2,37
6102,2019-09-03,3,49
6103,2019-09-03,4,40
6104,2019-09-03,5,24
6105,2019-09-03,6,22
6106,2019-09-03,7,42
6107,2019-09-03,8,71
6108,2019-09-03,9,27
6109,2019-09-03,10,20
6110,2019-09-04,1,63
6111,2019-09-04,2,73
6112,2019-09-04,3,72
6113,2019-09-04,4,25
6114,2019-09-04,5,82
6115,2019-09-04,6,99
6116,2019-09-04,7,82
6117,2019-09-04,8,74
6118,2019-09-04,9,16
6119,2019-09-04,10,20
6120,2019-09-05,1,85
6121,2019-09-05,2,91
6122,2019-09-05,3,18
6123,2019-09-05,4,65
6124,2019-09-05,5,75
6125,2019-09-05,6,50
6126,2019-09-05,7,36
6127,2019-09-05,8,19
6128,2019-09-05,9,48
6129,2019-09-05,10,21
6130,2019-09-06,1,45
6131,2019-09-06,2,58
6132,2019-09-06,3,48
6133,2019-09-06,4,9
6134,2019-09-06,5,31
6135,2019-09-06,6,91
6136,2019-09-06,7,82
6137,2019-09-06,8,83
6138,2019-09-06,9,47
6139,2019-09-06,10,35
6140,2019-09-07,1,21
6141,2019-09-07,2,96
6142,2019-09-07,3,87
6143,2019-09-07,4,58
6144,2019-09-07,5,66
6145,2019-09-07,6,91
6146,2019-09-07,7,36
6147,2019-09-07,8,44
6148,2019-09-07,9,17
6149,2019-09-07,10,88
6150,2019-09-08,1,39
6151,2019-09-08,2,9
6152,2019-09-08,3,77
6153,2019-09-08,4,33
6154,2019-09-08,5,74
6155,2019-09-08,6,29
6156,2019-09-08,7,99
6157,2019-09-08,8,26
6158,2019-09-08,9,70
6159,2019-09-08,10,49
6160,2019-09-09,1,73
6161,2019-09-09,2,95
6162,2019-09-09,3,93
6163,2019-09-09,4,76
6164,2019-09-09,5,5
6165,2019-09-09,6,88
6166,2019-09-09,7,48
6167,2019-09-09,8,91
6168,2019-09-09,9,79
6169,2019-09-09,10,43
6170,2019-09-10,1,58
6171,2019-09-10,2,92
6172,2019-09-10,3,79
6173,2019-09-10,4,33
6174,2019-09-10,5,58
6175,2019-09-10,6,94
6176,2019-09-10,7,20
6177,2019-09-10,8,24
6178,2019-09-10,9,50
6179,2019-09-10,10,71
6180,2019-09-11,1,69
6181,2019-09-11,2,62
6182,2019-09-11,3,57
6183,2019-09-11,4,5
6184,2019-09-11,5,85
6185,2019-09-11,6,70
6186,2019-09-11,7,33
6187,2019-09-11,8,88
6188,2019-09-11,9,74
6189,2019-09-11,10,12
6190,2019-09-12,1,33
6191,2019-09-12,2,55
6192,2019-09-12,3,37
6193,2019-09-12,4,7
6194,2019-09-12,5,64
6195,2019-09-12,6,39
6196,2019-09-12,7,73
6197,2019-09-12,8,95
6198,2019-09-12,9,80
6199,2019-09-12,10,88
6200,2019-09-13,1,24
6201,2019-09-13,2,77
6202,2019-09-13,3,43
6203,2019-09-13,4,8
6204,2019-09-13,5,23
6205,2019-09-13,6,95
6206,2019-09-13,7,49
6207,2019-09-13,8,47
6208,2019-09-13,9,17
6209,2019-09-13,10,17
6210,2019-09-14,1,64
6211,2019-09-14,2,61
6212,2019-09-14,3,90
6213,2019-09-14,4,96
6214,2019-09-14,5,56
6215,2019-09-14,6,57
6216,2019-09-14,7,90
6217,2019-09-14,8,47
6218,2019-09-14,9,87
6219,2019-09-14,10,76
6220,2019-09-15,1,76
6221,2019-09-15,2,46
6222,2019-09-15,3,94
6223,2019-09-15,4,30
6224,2019-09-15,5,27
6225,2019-09-15,6,47
6226,2019-09-15,7,81
6227,2019-09-15,8,32
6228,2019-09-15,9,13
6229,2019-09-15,10,24
6230,2019-09-16,1,60
6231,2019-09-16,2,87
6232,2019-09-16,3,43
6233,2019-09-16,4,55
6234,2019-09-16,5,16
6235,2019-09-16,6,83
6236,2019-09-16,7,99
6237,2019-09-16,8,59
6238,2019-09-16,9,82
6239,2019-09-16,10,15
6240,2019-09-17,1,30
6241,2019-09-17,2,46
6242,2019-09-17,3,31
6243,2019-09-17,4,15
6244,2019-09-17,5,42
6245,2019-09-17,6,47
6246,2019-09-17,7,23
6247,2019-09-17,8,68
6248,2019-09-17,9,10
6249,2019-09-17,10,50
6250,2019-09-18,1,46
6251,2019-09-18,2,96
6252,2019-09-18,3,69
6253,2019-09-18,4,76
6254,2019-09-18,5,63
6255,2019-09-18,6,56
6256,2019-09-18,7,51
6257,2019-09-18,8,11
6258,2019-09-18,9,15
6259,2019-09-18,10,65
6260,2019-09-19,1,72
6261,2019-09-19,2,29
6262,2019-09-19,3,16
6263,2019-09-19,4,30
6264,2019-09-19,5,16
6265,2019-09-19,6,47
6266,2019-09-19,7,55
6267,2019-09-19,8,41
6268,2019-09-19,9,50
6269,2019-09-19,10,57
6270,2019-09-20,1,92
6271,2019-09-20,2,84
6272,2019-09-20,3,17
6273,2019-09-20,4,93
6274,2019-09-20,5,58
6275,2019-09-20,6,61
6276,2019-09-20,7,8
6277,2019-09-20,8,79
6278,2019-09-20,9,53
6279,2019-09-20,10,11
6280,2019-09-21,1,15
6281,2019-09-21,2,96
6282,2019-09-21,3,58
6283,2019-09-21,4,91
6284,2019-09-21,5,49
6285,2019-09-21,6,27
6286,2019-09-21,7,32
6287,2019-09-21,8,61
6288,2019-09-21,9,30
6289,2019-09-21,10,29
6290,2019-09-22,1,58
6291,2019-09-22,2,33
6292,2019-09-22,3,87
6293,2019-09-22,4,40
6294,2019-09-22,5,18
6295,2019-09-22,6,82
6296,2019-09-22,7,39
6297,2019-09-22,8,34
6298,2019-09-22,9,96
6299,2019-09-22,10,21
6300,2019-09-23,1,71
6301,2019-09-23,2,84
6302,2019-09-23,3,34
6303,2019-09-23,4,97
6304,2019-09-23,5,49
6305,2019-09-23,6,83
6306,2019-09-23,7,93
6307,2019-09-23,8,55
6308,2019-09-23,9,51
6309,2019-09-23,10,57
6310,2019-09-24,1,68
6311,2019-09-24,2,42
6312,2019-09-24,3,68
6313,2019-09-24,4,91
6314,2019-09-24,5,93
6315,2019-09-24,6,11
6316,2019-09-24,7,26
6317,2019-09-24,8,85
6318,2019-09-24,9,86
6319,2019-09-24,10,45
6320,2019-09-25,1,78
6321,2019-09-25,2,14
6322,2019-09-25,3,61
6323,2019-09-25,4,11
6324,2019-09-25,5,54
6325,2019-09-25,6,95
6326,2019-09-25,7,56
6327,2019-09-25,8,37
6328,2019-09-25,9,5
6329,2019-09-25,10,57
6330,2019-09-26,1,64
6331,2019-09-26,2,38
6332,2019-09-26,3,8
6333,2019-09-26,4,21
6334,2019-09-26,5,8
6335,2019-09-26,6,47
6336,2019-09-26,7,94
6337,2019-09-26,8,8
6338,2019-09-26,9,5
6339,2019-09-26,10,75
6340,2019-09-27,1,98
6341,2019-09-27,2,54
6342,2019-09-27,3,77
6343,2019-09-27,4,65
6344,2019-09-27,5,39
6345,2019-09-27,6,12
6346,2019-09-27,7,28
6347,2019-09-27,8,87
6348,2019-09-27,9,40
6349,2019-09-27,10,54
6350,2019-09-28,1,47
6351,2019-09-28,2,31
6352,2019-09-28,3,36
6353,2019-09-28,4,82
6354,2019-09-28,5,22
6355,2019-09-28,6,32
6356,2019-09-28,7,33
6357,2019-09-28,8,20
6358,2019-09-28,9,51
6359,2019-09-28,10,63
6360,2019-09-29,1,35
6361,2019-09-29,2,8
6362,2019-09-29,3,41
6363,2019-09-29,4,21
6364,2019-09-29,5,43
6365,2019-09-29,6,52
6366,2019-09-29,7,50
6367,2019-09-29,8,94
6368,2019-09-29,9,52
6369,2019-09-29,10,43
6370,2019-09-30,1,8
6371,2019-09-30,2,34
6372,2019-09-30,3,34
6373,2019-09-30,4,26
6374,2019-09-30,5,79
6375,2019-09-30,6,70
6376,2019-09-30,7,16
6377,2019-09-30,8,98
6378,2019-09-30,9,40
6379,2019-09-30,10,22
6380,2019-10-01,1,94
6381,2019-10-01,2,57
6382,2019-10-01,3,75
6383,2019-10-01,4,5
6384,2019-10-01,5,62
6385,2019-10-01,6,94
6386,2019-10-01,7,91
6387,2019-10-01,8,94
6388,2019-10-01,9,10
6389,2019-10-01,10,74
6390,2019-10-02,1,48
6391,2019-10-02,2,76
6392,2019-10-02,3,28
6393,2019-10-02,4,90
6394,2019-10-02,5,23
6395,2019-10-02,6,22
6396,2019-10-02,7,99
6397,2019-10-02,8,34
6398,2019-10-02,9,46
6399,2019-10-02,10,37
6400,2019-10-03,1,78
6401,2019-10-03,2,16
6402,2019-10-03,3,98
6403,2019-10-03,4,31
6404,2019-10-03,5,43
6405,2019-10-03,6,13
6406,2019-10-03,7,25
6407,2019-10-03,8,80
6408,2019-10-03,9,33
6409,2019-10-03,10,37
6410,2019-10-04,1,66
6411,2019-10-04,2,19
6412,2019-10-04,3,6
6413,2019-10-04,4,56
6414,2019-10-04,5,48
6415,2019-10-04,6,58
6416,2019-10-04,7,22
6417,2019-10-04,8,7
6418,2019-10-04,9,11
6419,2019-10-04,10,47
6420,2019-10-05,1,86
6421,2019-10-05,2,42
6422,2019-10-05,3,41
6423,2019-10-05,4,62
6424,2019-10-05,5,37
6425,2019-10-05,6,63
6426,2019-10-05,7,99
6427,2019-10-05,8,15
6428,2019-10-05,9,72
6429,2019-10-05,10,86
6430,2019-10-06,1,72
6431,2019-10-06,2,97
6432,2019-10-06,3,92
6433,2019-10-06,4,26
6434,2019-10-06,5,70
6435,2019-10-06,6,48
6436,2019-10-06,7,10
6437,2019-10-06,8,46
6438,2019-10-06,9,29
6439,2019-10-06,10,61
6440,2019-10-07,1,89
6441,2019-10-07,2,59
6442,2019-10-07,3,20
6443,2019-10-07,4,99
6444,2019-10-07,5,18
6445,2019-10-07,6,43
6446,2019-10-07,7,32
6447,2019-10-07,8,96
6448,2019-10-07,9,55
6449,2019-10-07,10,53
6450,2019-10-08,1,13
6451,2019-10-08,2,62
6452,2019-10-08,3,49
6453,2019-10-08,4,26
6454,2019-10-08,5,36
6455,2019-10-08,6,73
6456,2019-10-08,7,91
6457,2019-10-08,8,73
6458,2019-10-08,9,46
6459,2019-10-08,10,57
6460,2019-10-09,1,63
6461,2019-10-09,2,78
6462,2019-10-09,3,43
6463,2019-10-09,4,19
6464,2019-10-09,5,75
6465,2019-10-09,6,33
6466,2019-10-09,7,7
6467,2019-10-09,8,87
6468,2019-10-09,9,14
6469,2019-10-09,10,96
6470,2019-10-10,1,33
6471,2019-10-10,2,83
6472,2019-10-10,3,39
6473,2019-10-10,4,10
6474,2019-10-10,5,16
6475,2019-10-10,6,42
6476,2019-10-10,7,81
6477,2019-10-10,8,97
6478,2019-10-10,9,23
6479,2019-10-10,10,71
6480,2019-10-11,1,12
6481,2019-10-11,2,12
6482,2019-10-11,3,88
6483,2019-10-11,4,51
6484,2019-10-11,5,8
6485,2019-10-11,6,55
6486,2019-10-11,7,89
6487,2019-10-11,8,71
6488,2019-10-11,9,49
6489,2019-10-11,10,12
6490,2019-10-12,1,91
6491,2019-10-12,2,20
6492,2019-10-12,3,81
6493,2019-10-12,4,71
6494,2019-10-12,5,13
6495,2019-10-12,6,64
6496,2019-10-12,7,82
6497,2019-10-12,8,81
6498,2019-10-12,9,75
6499,2019-10-12,10,19
6500,2019-10-13,1,75
6501,2019-10-13,2,45
6502,2019-10-13,3,26
6503,2019-10-13,4,28
6504,2019-10-13,5,48
6505,2019-10-13,6,5
6506,2019-10-13,7,14
6507,2019-10-13,8,84
6508,2019-10-13,9,76
6509,2019-10-13,10,60
6510,2019-10-14,1,93
6511,2019-10-14,2,54
6512,2019-10-14,3,16
6513,2019-10-14,4,93
6514,2019-10-14,5,85
6515,2019-10-14,6,64
6516,2019-10-14,7,30
6517,2019-10-14,8,82
6518,2019-10-14,9,45
6519,2019-10-14,10,40
6520,2019-10-15,1,27
6521,2019-10-15,2,47
6522,2019-10-15,3,10
6523,2019-10-15,4,73
6524,2019-10-15,5,47
6525,2019-10-15,6,29
6526,2019-10-15,7,22
6527,2019-10-15,8,66
6528,2019-10-15,9,17
6529,2019-10-15,10,47
6530,2019-10-16,1,82
6531,2019-10-16,2,32
6532,2019-10-16,3,22
6533,2019-10-16,4,63
6534,2019-10-16,5,64
6535,2019-10-16,6,67
6536,2019-10-16,7,61
6537,2019-10-16,8,96
6538,2019-10-16,9,55
6539,2019-10-16,10,60
6540,2019-10-17,1,31
6541,2019-10-17,2,36
6542,2019-10-17,3,13
6543,2019-10-17,4,88
6544,2019-10-17,5,96
6545,2019-10-17,6,72
6546,2019-10-17,7,50
6547,2019-10-17,8,71
6548,2019-10-17,9,30
6549,2019-10-17,10,12
6550,2019-10-18,1,10
6551,2019-10-18,2,84
6552,2019-10-18,3,28
6553,2019-10-18,4,52
6554,2019-10-18,5,98
6555,2019-10-18,6,49
6556,2019-10-18,7,17
6557,2019-10-18,8,73
6558,2019-10-18,9,29
6559,2019-10-18,10,24
6560,2019-10-19,1,86
6561,2019-10-19,2,86
6562,2019-10-19,3,70
6563,2019-10-19,4,78
6564,2019-10-19,5,49
6565,2019-10-19,6,51
6566,2019-10-19,7,67
6567,2019-10-19,8,80
6568,2019-10-19,9,81
