,Data,Produto_ID,Fornecedor_ID,Quantidade_Compra,Status
1758,2018-06-25,9,9,35,Aguardando Confirmação
1759,2018-06-25,10,10,20,Entregue
1760,2018-06-26,1,1,14,Entregue
1761,2018-06-26,2,2,42,Aguardando Confirmação
1762,2018-06-26,3,3,14,Aguardando Confirmação
1763,2018-06-26,4,4,49,Aguardando Confirmação
1764,2018-06-26,5,5,13,Em Trânsito
1765,2018-06-26,6,6,43,Entregue
1766,2018-06-26,7,7,40,Em Trânsito
1767,2018-06-26,8,8,40,Aguardando Confirmação
1768,2018-06-26,9,9,23,Aguardando Confirmação
1769,2018-06-26,10,10,23,Entregue
1770,2018-06-27,1,1,16,Em Trânsito
1771,2018-06-27,2,2,17,Em Trânsito
1772,2018-06-27,3,3,29,Em Trânsito
1773,2018-06-27,4,4,40,Aguardando Confirmação
1774,2018-06-27,5,5,29,Entregue
1775,2018-06-27,6,6,32,Em Trânsito
1776,2018-06-27,7,7,46,Aguardando Confirmação
1777,2018-06-27,8,8,43,Aguardando Confirmação
1778,2018-06-27,9,9,34,Em Trânsito
1779,2018-06-27,10,10,9,Entregue
1780,2018-06-28,1,1,21,Entregue
1781,2018-06-28,2,2,22,Em Trânsito
1782,2018-06-28,3,3,47,Aguardando Confirmação
1783,2018-06-28,4,4,25,Aguardando Confirmação
1784,2018-06-28,5,5,26,Em Trânsito
1785,2018-06-28,6,6,43,Aguardando Confirmação
1786,2018-06-28,7,7,10,Aguardando Confirmação
1787,2018-06-28,8,8,20,Em Trânsito
1788,2018-06-28,9,9,6,Aguardando Confirmação
1789,2018-06-28,10,10,5,Em Trânsito
1790,2018-06-29,1,1,34,Em Trânsito
1791,2018-06-29,2,2,47,Em Trânsito
1792,2018-06-29,3,3,41,Aguardando Confirmação
1793,2018-06-29,4,4,27,Em Trânsito
1794,2018-06-29,5,5,5,Aguardando Confirmação
1795,2018-06-29,6,6,23,Em Trânsito
1796,2018-06-29,7,7,7,Entregue
1797,2018-06-29,8,8,6,Aguardando Confirmação
1798,2018-06-29,9,9,41,Aguardando Confirmação
1799,2018-06-29,10,10,21,Aguardando Confirmação
1800,2018-06-30,1,1,32,Entregue
1801,2018-06-30,2,2,22,Em Trânsito
1802,2018-06-30,3,3,37,Entregue
1803,2018-06-30,4,4,19,Em Trânsito
1804,2018-06-30,5,5,26,Em Trânsito
1805,2018-06-30,6,6,45,Em Trânsito
1806,2018-06-30,7,7,31,Em Trânsito
1807,2018-06-30,8,8,41,Em Trânsito
1808,2018-06-30,9,9,36,Entregue
1809,2018-06-30,10,10,49,Aguardando Confirmação
1810,2018-07-01,1,1,23,Entregue
1811,2018-07-01,2,2,32,Aguardando Confirmação
1812,2018-07-01,3,3,32,Aguardando Confirmação
1813,2018-07-01,4,4,14,Aguardando Confirmação
1814,2018-07-01,5,5,24,Entregue
1815,2018-07-01,6,6,29,Em Trânsito
1816,2018-07-01,7,7,25,Em Trânsito
1817,2018-07-01,8,8,18,Aguardando Confirmação
1818,2018-07-01,9,9,26,Em Trânsito
1819,2018-07-01,10,10,30,Em Trânsito
1820,2018-07-02,1,1,48,Entregue
1821,2018-07-02,2,2,15,Em Trânsito
1822,2018-07-02,3,3,11,Em Trânsito
1823,2018-07-02,4,4,21,Entregue
1824,2018-07-02,5,5,22,Em Trânsito
1825,2018-07-02,6,6,11,Aguardando Confirmação
1826,2018-07-02,7,7,24,Entregue
1827,2018-07-02,8,8,42,Em Trânsito
1828,2018-07-02,9,9,15,Em Trânsito
1829,2018-07-02,10,10,48,Entregue
1830,2018-07-03,1,1,20,Aguardando Confirmação
1831,2018-07-03,2,2,31,Entregue
1832,2018-07-03,3,3,15,Aguardando Confirmação
1833,2018-07-03,4,4,20,Entregue
1834,2018-07-03,5,5,27,Em Trânsito
1835,2018-07-03,6,6,16,Entregue
1836,2018-07-03,7,7,44,Entregue
1837,2018-07-03,8,8,7,Aguardando Confirmação
1838,2018-07-03,9,9,6,Entregue
1839,2018-07-03,10,10,42,Aguardando Confirmação
1840,2018-07-04,1,1,28,Entregue
1841,2018-07-04,2,2,33,Em Trânsito
1842,2018-07-04,3,3,38,Entregue
1843,2018-07-04,4,4,24,Em Trânsito
1844,2018-07-04,5,5,22,Aguardando Confirmação
1845,2018-07-04,6,6,18,Aguardando Confirmação
1846,2018-07-04,7,7,22,Aguardando Confirmação
1847,2018-07-04,8,8,6,Aguardando Confirmação
1848,2018-07-04,9,9,5,Entregue
1849,2018-07-04,10,10,24,Entregue
1850,2018-07-05,1,1,38,Entregue
1851,2018-07-05,2,2,45,Em Trânsito
1852,2018-07-05,3,3,45,Entregue
1853,2018-07-05,4,4,15,Em Trânsito
1854,2018-07-05,5,5,31,Em Trânsito
1855,2018-07-05,6,6,27,Entregue
1856,2018-07-05,7,7,42,Em Trânsito
1857,2018-07-05,8,8,48,Aguardando Confirmação
1858,2018-07-05,9,9,7,Entregue
1859,2018-07-05,10,10,16,Entregue
1860,2018-07-06,1,1,34,Em Trânsito
1861,2018-07-06,2,2,35,Entregue
1862,2018-07-06,3,3,27,Entregue
1863,2018-07-06,4,4,5,Em Trânsito
1864,2018-07-06,5,5,45,Entregue
1865,2018-07-06,6,6,24,Entregue
1866,2018-07-06,7,7,10,Entregue
1867,2018-07-06,8,8,15,Em Trânsito
1868,2018-07-06,9,9,39,Entregue
1869,2018-07-06,10,10,8,Entregue
1870,2018-07-07,1,1,33,Entregue
1871,2018-07-07,2,2,14,Aguardando Confirmação
1872,2018-07-07,3,3,33,Entregue
1873,2018-07-07,4,4,42,Em Trânsito
1874,2018-07-07,5,5,5,Aguardando Confirmação
1875,2018-07-07,6,6,44,Em Trânsito
1876,2018-07-07,7,7,12,Entregue
1877,2018-07-07,8,8,42,Entregue
1878,2018-07-07,9,9,21,Entregue
1879,2018-07-07,10,10,23,Aguardando Confirmação
1880,2018-07-08,1,1,37,Entregue
1881,2018-07-08,2,2,19,Em Trânsito
1882,2018-07-08,3,3,49,Aguardando Confirmação
1883,2018-07-08,4,4,35,Em Trânsito
1884,2018-07-08,5,5,25,Em Trânsito
1885,2018-07-08,6,6,7,Em Trânsito
1886,2018-07-08,7,7,6,Em Trânsito
1887,2018-07-08,8,8,39,Em Trânsito
1888,2018-07-08,9,9,45,Entregue
1889,2018-07-08,10,10,20,Em Trânsito
1890,2018-07-09,1,1,49,Em Trânsito
1891,2018-07-09,2,2,25,Entregue
1892,2018-07-09,3,3,16,Aguardando Confirmação
1893,2018-07-09,4,4,32,Entregue
1894,2018-07-09,5,5,16,Aguardando Confirmação
1895,2018-07-09,6,6,37,Em Trânsito
1896,2018-07-09,7,7,24,Entregue
1897,2018-07-09,8,8,44,Aguardando Confirmação
1898,2018-07-09,9,9,25,Aguardando Confirmação
1899,2018-07-09,10,10,43,Entregue
1900,2018-07-10,1,1,45,Entregue
1901,2018-07-10,2,2,46,Entregue
1902,2018-07-10,3,3,40,Entregue
1903,2018-07-10,4,4,26,Entregue
1904,2018-07-10,5,5,30,Em Trânsito
1905,2018-07-10,6,6,11,Em Trânsito
1906,2018-07-10,7,7,11,Entregue
1907,2018-07-10,8,8,12,Entregue
1908,2018-07-10,9,9,30,Em Trânsito
1909,2018-07-10,10,10,28,Aguardando Confirmação
1910,2018-07-11,1,1,28,Em Trânsito
1911,2018-07-11,2,2,44,Entregue
1912,2018-07-11,3,3,16,Aguardando Confirmação
1913,2018-07-11,4,4,12,Entregue
1914,2018-07-11,5,5,13,Aguardando Confirmação
1915,2018-07-11,6,6,7,Entregue
1916,2018-07-11,7,7,25,Em Trânsito
1917,2018-07-11,8,8,35,Entregue
1918,2018-07-11,9,9,28,Em Trânsito
1919,2018-07-11,10,10,8,Aguardando Confirmação
1920,2018-07-12,1,1,24,Em Trânsito
1921,2018-07-12,2,2,20,Aguardando Confirmação
1922,2018-07-12,3,3,14,Entregue
1923,2018-07-12,4,4,47,Em Trânsito
1924,2018-07-12,5,5,30,Aguardando Confirmação
1925,2018-07-12,6,6,33,Aguardando Confirmação
1926,2018-07-12,7,7,9,Aguardando Confirmação
1927,2018-07-12,8,8,15,Aguardando Confirmação
1928,2018-07-12,9,9,33,Entregue
1929,2018-07-12,10,10,49,Entregue
1930,2018-07-13,1,1,19,Entregue
1931,2018-07-13,2,2,10,Aguardando Confirmação
1932,2018-07-13,3,3,19,Entregue
1933,2018-07-13,4,4,47,Aguardando Confirmação
1934,2018-07-13,5,5,24,Aguardando Confirmação
1935,2018-07-13,6,6,38,Aguardando Confirmação
1936,2018-07-13,7,7,6,Em Trânsito
1937,2018-07-13,8,8,48,Entregue
1938,2018-07-13,9,9,20,Entregue
1939,2018-07-13,10,10,23,Em Trânsito
1940,2018-07-14,1,1,38,Em Trânsito
1941,2018-07-14,2,2,18,Em Trânsito
1942,2018-07-14,3,3,28,Em Trânsito
1943,2018-07-14,4,4,32,Aguardando Confirmação
1944,2018-07-14,5,5,36,Entregue
1945,2018-07-14,6,6,41,Entregue
1946,2018-07-14,7,7,14,Entregue
1947,2018-07-14,8,8,49,Aguardando Confirmação
1948,2018-07-14,9,9,13,Entregue
1949,2018-07-14,10,10,28,Em Trânsito
1950,2018-07-15,1,1,40,Entregue
1951,2018-07-15,2,2,33,Entregue
1952,2018-07-15,3,3,33,Aguardando Confirmação
1953,2018-07-15,4,4,27,Em Trânsito
1954,2018-07-15,5,5,31,Em Trânsito
1955,2018-07-15,6,6,35,Em Trânsito
1956,2018-07-15,7,7,47,Entregue
1957,2018-07-15,8,8,11,Em Trânsito
1958,2018-07-15,9,9,49,Em Trânsito
1959,2018-07-15,10,10,8,Entregue
1960,2018-07-16,1,1,18,Aguardando Confirmação
1961,2018-07-16,2,2,46,Entregue
1962,2018-07-16,3,3,46,Aguardando Confirmação
1963,2018-07-16,4,4,14,Aguardando Confirmação
1964,2018-07-16,5,5,48,Em Trânsito
1965,2018-07-16,6,6,38,Em Trânsito
1966,2018-07-16,7,7,30,Entregue
1967,2018-07-16,8,8,27,Aguardando Confirmação
1968,2018-07-16,9,9,13,Entregue
1969,2018-07-16,10,10,41,Em Trânsito
1970,2018-07-17,1,1,12,Aguardando Confirmação
1971,2018-07-17,2,2,18,Em Trânsito
1972,2018-07-17,3,3,11,Em Trânsito
1973,2018-07-17,4,4,11,Em Trânsito
1974,2018-07-17,5,5,13,Aguardando Confirmação
1975,2018-07-17,6,6,7,Aguardando Confirmação
1976,2018-07-17,7,7,18,Em Trânsito
1977,2018-07-17,8,8,21,Aguardando Confirmação
1978,2018-07-17,9,9,48,Em Trânsito
1979,2018-07-17,10,10,26,Em Trânsito
1980,2018-07-18,1,1,30,Em Trânsito
1981,2018-07-18,2,2,32,Aguardando Confirmação
1982,2018-07-18,3,3,49,Entregue
1983,2018-07-18,4,4,18,Entregue
1984,2018-07-18,5,5,13,Aguardando Confirmação
1985,2018-07-18,6,6,30,Aguardando Confirmação
1986,2018-07-18,7,7,6,Em Trânsito
1987,2018-07-18,8,8,15,Em Trânsito
1988,2018-07-18,9,9,21,Entregue
1989,2018-07-18,10,10,38,Em Trânsito
1990,2018-07-19,1,1,23,Entregue
1991,2018-07-19,2,2,43,Entregue
1992,2018-07-19,3,3,22,Aguardando Confirmação
1993,2018-07-19,4,4,17,Aguardando Confirmação
1994,2018-07-19,5,5,9,Aguardando Confirmação
1995,2018-07-19,6,6,27,Entregue
1996,2018-07-19,7,7,28,Aguardando Confirmação
1997,2018-07-19,8,8,33,Entregue
1998,2018-07-19,9,9,12,Aguardando Confirmação
1999,2018-07-19,10,10,30,Entregue
2000,2018-07-20,1,1,19,Em Trânsito
2001,2018-07-20,2,2,5,Em Trânsito
2002,2018-07-20,3,3,32,Entregue
2003,2018-07-20,4,4,18,Entregue
2004,2018-07-20,5,5,46,Em Trânsito
2005,2018-07-20,6,6,38,Entregue
2006,2018-07-20,7,7,35,Entregue
2007,2018-07-20,8,8,10,Em Trânsito
2008,2018-07-20,9,9,9,Entregue
2009,2018-07-20,10,10,35,Aguardando Confirmação
2010,2018-07-21,1,1,41,Em Trânsito
2011,2018-07-21,2,2,19,Aguardando Confirmação
2012,2018-07-21,3,3,19,Entregue
2013,2018-07-21,4,4,47,Entregue
2014,2018-07-21,5,5,9,Aguardando Confirmação
2015,2018-07-21,6,6,32,Entregue
2016,2018-07-21,7,7,37,Entregue
2017,2018-07-21,8,8,15,Aguardando Confirmação
2018,2018-07-21,9,9,47,Entregue
2019,2018-07-21,10,10,10,Em Trânsito
2020,2018-07-22,1,1,27,Aguardando Confirmação
2021,2018-07-22,2,2,44,Aguardando Confirmação
2022,2018-07-22,3,3,6,Aguardando Confirmação
2023,2018-07-22,4,4,19,Aguardando Confirmação
2024,2018-07-22,5,5,27,Em Trânsito
2025,2018-07-22,6,6,26,Aguardando Confirmação
2026,2018-07-22,7,7,13,Aguardando Confirmação
2027,2018-07-22,8,8,44,Entregue
2028,2018-07-22,9,9,34,Aguardando Confirmação
2029,2018-07-22,10,10,20,Entregue
2030,2018-07-23,1,1,34,Aguardando Confirmação
2031,2018-07-23,2,2,49,Aguardando Confirmação
2032,2018-07-23,3,3,13,Em Trânsito
2033,2018-07-23,4,4,5,Entregue
2034,2018-07-23,5,5,42,Em Trânsito
2035,2018-07-23,6,6,12,Entregue
2036,2018-07-23,7,7,22,Aguardando Confirmação
2037,2018-07-23,8,8,31,Em Trânsito
2038,2018-07-23,9,9,22,Entregue
2039,2018-07-23,10,10,36,Entregue
2040,2018-07-24,1,1,36,Em Trânsito
2041,2018-07-24,2,2,49,Entregue
2042,2018-07-24,3,3,40,Aguardando Confirmação
2043,2018-07-24,4,4,40,Entregue
2044,2018-07-24,5,5,25,Aguardando Confirmação
2045,2018-07-24,6,6,36,Entregue
2046,2018-07-24,7,7,35,Em Trânsito
2047,2018-07-24,8,8,41,Aguardando Confirmação
2048,2018-07-24,9,9,20,Entregue
2049,2018-07-24,10,10,18,Aguardando Confirmação
2050,2018-07-25,1,1,28,Em Trânsito
2051,2018-07-25,2,2,29,Entregue
2052,2018-07-25,3,3,39,Entregue
2053,2018-07-25,4,4,21,Aguardando Confirmação
2054,2018-07-25,5,5,46,Em Trânsito
2055,2018-07-25,6,6,49,Em Trânsito
2056,2018-07-25,7,7,8,Entregue
2057,2018-07-25,8,8,15,Aguardando Confirmação
2058,2018-07-25,9,9,19,Entregue
2059,2018-07-25,10,10,34,Entregue
2060,2018-07-26,1,1,28,Aguardando Confirmação
2061,2018-07-26,2,2,6,Em Trânsito
2062,2018-07-26,3,3,47,Entregue
2063,2018-07-26,4,4,38,Entregue
2064,2018-07-26,5,5,27,Aguardando Confirmação
2065,2018-07-26,6,6,35,Aguardando Confirmação
2066,2018-07-26,7,7,41,Entregue
2067,2018-07-26,8,8,17,Em Trânsito
2068,2018-07-26,9,9,37,Aguardando Confirmação
2069,2018-07-26,10,10,11,Entregue
2070,2018-07-27,1,1,36,Em Trânsito
2071,2018-07-27,2,2,11,Aguardando Confirmação
2072,2018-07-27,3,3,46,Aguardando Confirmação
2073,2018-07-27,4,4,42,Entregue
2074,2018-07-27,5,5,48,Aguardando Confirmação
2075,2018-07-27,6,6,17,Entregue
2076,2018-07-27,7,7,28,Aguardando Confirmação
2077,2018-07-27,8,8,32,Em Trânsito
2078,2018-07-27,9,9,36,Em Trânsito
2079,2018-07-27,10,10,47,Aguardando Confirmação
2080,2018-07-28,1,1,22,Entregue
2081,2018-07-28,2,2,38,Aguardando Confirmação
2082,2018-07-28,3,3,38,Entregue
2083,2018-07-28,4,4,42,Aguardando Confirmação
2084,2018-07-28,5,5,5,Em Trânsito
2085,2018-07-28,6,6,47,Entregue
2086,2018-07-28,7,7,46,Em Trânsito
2087,2018-07-28,8,8,35,Em Trânsito
2088,2018-07-28,9,9,5,Em Trânsito
2089,2018-07-28,10,10,20,Aguardando Confirmação
2090,2018-07-29,1,1,43,Entregue
2091,2018-07-29,2,2,19,Em Trânsito
2092,2018-07-29,3,3,37,Entregue
2093,2018-07-29,4,4,27,Entregue
2094,2018-07-29,5,5,45,Em Trânsito
2095,2018-07-29,6,6,38,Aguardando Confirmação
2096,2018-07-29,7,7,21,Em Trânsito
2097,2018-07-29,8,8,29,Em Trânsito
2098,2018-07-29,9,9,46,Entregue
2099,2018-07-29,10,10,10,Aguardando Confirmação
2100,2018-07-30,1,1,35,Entregue
2101,2018-07-30,2,2,9,Aguardando Confirmação
2102,2018-07-30,3,3,44,Em Trânsito
2103,2018-07-30,4,4,44,Aguardando Confirmação
2104,2018-07-30,5,5,34,Entregue
2105,2018-07-30,6,6,9,Em Trânsito
2106,2018-07-30,7,7,16,Aguardando Confirmação
2107,2018-07-30,8,8,11,Aguardando Confirmação
2108,2018-07-30,9,9,49,Entregue
2109,2018-07-30,10,10,17,Aguardando Confirmação
2110,2018-07-31,1,1,8,Em Trânsito
2111,2018-07-31,2,2,46,Aguardando Confirmação
2112,2018-07-31,3,3,7,Entregue
2113,2018-07-31,4,4,16,Aguardando Confirmação
2114,2018-07-31,5,5,5,Em Trânsito
2115,2018-07-31,6,6,31,Em Trânsito
2116,2018-07-31,7,7,47,Aguardando Confirmação
2117,2018-07-31,8,8,17,Aguardando Confirmação
2118,2018-07-31,9,9,21,Em Trânsito
2119,2018-07-31,10,10,12,Entregue
2120,2018-08-01,1,1,36,Em Trânsito
2121,2018-08-01,2,2,24,Aguardando Confirmação
2122,2018-08-01,3,3,21,Aguardando Confirmação
2123,2018-08-01,4,4,38,Entregue
2124,2018-08-01,5,5,39,Em Trânsito
2125,2018-08-01,6,6,39,Em Trânsito
2126,2018-08-01,7,7,42,Entregue
2127,2018-08-01,8,8,46,Em Trânsito
2128,2018-08-01,9,9,28,Entregue
2129,2018-08-01,10,10,22,Em Trânsito
2130,2018-08-02,1,1,43,Entregue
2131,2018-08-02,2,2,37,Entregue
2132,2018-08-02,3,3,27,Entregue
2133,2018-08-02,4,4,29,Aguardando Confirmação
2134,2018-08-02,5,5,41,Aguardando Confirmação
2135,2018-08-02,6,6,31,Aguardando Confirmação
2136,2018-08-02,7,7,5,Em Trânsito
2137,2018-08-02,8,8,25,Entregue
2138,2018-08-02,9,9,14,Em Trânsito
2139,2018-08-02,10,10,35,Em Trânsito
2140,2018-08-03,1,1,48,Entregue
2141,2018-08-03,2,2,29,Aguardando Confirmação
2142,2018-08-03,3,3,24,Em Trânsito
2143,2018-08-03,4,4,6,Em Trânsito
2144,2018-08-03,5,5,19,Em Trânsito
2145,2018-08-03,6,6,32,Aguardando Confirmação
2146,2018-08-03,7,7,17,Entregue
2147,2018-08-03,8,8,18,Entregue
2148,2018-08-03,9,9,6,Em Trânsito
2149,2018-08-03,10,10,38,Entregue
2150,2018-08-04,1,1,39,Aguardando Confirmação
2151,2018-08-04,2,2,41,Entregue
2152,2018-08-04,3,3,29,Em Trânsito
2153,2018-08-04,4,4,19,Em Trânsito
2154,2018-08-04,5,5,16,Entregue
2155,2018-08-04,6,6,13,Em Trânsito
2156,2018-08-04,7,7,35,Aguardando Confirmação
2157,2018-08-04,8,8,18,Aguardando Confirmação
2158,2018-08-04,9,9,33,Aguardando Confirmação
2159,2018-08-04,10,10,47,Aguardando Confirmação
2160,2018-08-05,1,1,42,Em Trânsito
2161,2018-08-05,2,2,46,Em Trânsito
2162,2018-08-05,3,3,12,Entregue
2163,2018-08-05,4,4,7,Em Trânsito
2164,2018-08-05,5,5,6,Entregue
2165,2018-08-05,6,6,20,Em Trânsito
2166,2018-08-05,7,7,23,Entregue
2167,2018-08-05,8,8,34,Entregue
2168,2018-08-05,9,9,45,Aguardando Confirmação
2169,2018-08-05,10,10,20,Entregue
2170,2018-08-06,1,1,35,Entregue
2171,2018-08-06,2,2,32,Entregue
2172,2018-08-06,3,3,8,Entregue
2173,2018-08-06,4,4,14,Entregue
2174,2018-08-06,5,5,49,Aguardando Confirmação
2175,2018-08-06,6,6,22,Entregue
2176,2018-08-06,7,7,36,Entregue
2177,2018-08-06,8,8,34,Entregue
2178,2018-08-06,9,9,40,Em Trânsito
2179,2018-08-06,10,10,13,Em Trânsito
2180,2018-08-07,1,1,40,Aguardando Confirmação
2181,2018-08-07,2,2,33,Entregue
2182,2018-08-07,3,3,20,Entregue
2183,2018-08-07,4,4,32,Em Trânsito
2184,2018-08-07,5,5,25,Entregue
2185,2018-08-07,6,6,6,Aguardando Confirmação
2186,2018-08-07,7,7,39,Entregue
2187,2018-08-07,8,8,32,Aguardando Confirmação
2188,2018-08-07,9,9,40,Em Trânsito
2189,2018-08-07,10,10,35,Aguardando Confirmação
2190,2018-08-08,1,1,37,Aguardando Confirmação
2191,2018-08-08,2,2,27,Aguardando Confirmação
2192,2018-08-08,3,3,45,Aguardando Confirmação
2193,2018-08-08,4,4,21,Aguardando Confirmação
2194,2018-08-08,5,5,5,Aguardando Confirmação
2195,2018-08-08,6,6,46,Aguardando Confirmação
2196,2018-08-08,7,7,27,Aguardando Confirmação
2197,2018-08-08,8,8,31,Aguardando Confirmação
2198,2018-08-08,9,9,29,Em Trânsito
2199,2018-08-08,10,10,36,Aguardando Confirmação
2200,2018-08-09,1,1,23,Aguardando Confirmação
2201,2018-08-09,2,2,28,Entregue
2202,2018-08-09,3,3,7,Entregue
2203,2018-08-09,4,4,16,Entregue
2204,2018-08-09,5,5,39,Aguardando Confirmação
2205,2018-08-09,6,6,19,Em Trânsito
2206,2018-08-09,7,7,21,Em Trânsito
2207,2018-08-09,8,8,36,Entregue
2208,2018-08-09,9,9,11,Entregue
2209,2018-08-09,10,10,23,Aguardando Confirmação
2210,2018-08-10,1,1,11,Em Trânsito
2211,2018-08-10,2,2,9,Em Trânsito
2212,2018-08-10,3,3,44,Entregue
2213,2018-08-10,4,4,25,Em Trânsito
2214,2018-08-10,5,5,11,Entregue
2215,2018-08-10,6,6,41,Entregue
2216,2018-08-10,7,7,27,Aguardando Confirmação
2217,2018-08-10,8,8,15,Entregue
2218,2018-08-10,9,9,14,Aguardando Confirmação
2219,2018-08-10,10,10,25,Em Trânsito
2220,2018-08-11,1,1,45,Em Trânsito
2221,2018-08-11,2,2,37,Entregue
2222,2018-08-11,3,3,24,Entregue
2223,2018-08-11,4,4,37,Aguardando Confirmação
2224,2018-08-11,5,5,44,Aguardando Confirmação
2225,2018-08-11,6,6,39,Em Trânsito
2226,2018-08-11,7,7,38,Em Trânsito
2227,2018-08-11,8,8,40,Entregue
2228,2018-08-11,9,9,31,Entregue
2229,2018-08-11,10,10,23,Aguardando Confirmação
2230,2018-08-12,1,1,47,Entregue
2231,2018-08-12,2,2,9,Aguardando Confirmação
2232,2018-08-12,3,3,33,Em Trânsito
2233,2018-08-12,4,4,14,Em Trânsito
2234,2018-08-12,5,5,44,Entregue
2235,2018-08-12,6,6,17,Aguardando Confirmação
2236,2018-08-12,7,7,33,Entregue
2237,2018-08-12,8,8,9,Entregue
2238,2018-08-12,9,9,16,Aguardando Confirmação
2239,2018-08-12,10,10,17,Entregue
2240,2018-08-13,1,1,26,Aguardando Confirmação
2241,2018-08-13,2,2,44,Aguardando Confirmação
2242,2018-08-13,3,3,19,Entregue
2243,2018-08-13,4,4,17,Aguardando Confirmação
2244,2018-08-13,5,5,5,Em Trânsito
2245,2018-08-13,6,6,42,Em Trânsito
2246,2018-08-13,7,7,47,Em Trânsito
2247,2018-08-13,8,8,49,Em Trânsito
2248,2018-08-13,9,9,5,Entregue
2249,2018-08-13,10,10,15,Em Trânsito
2250,2018-08-14,1,1,47,Em Trânsito
2251,2018-08-14,2,2,44,Em Trânsito
2252,2018-08-14,3,3,26,Em Trânsito
2253,2018-08-14,4,4,39,Entregue
2254,2018-08-14,5,5,48,Em Trânsito
2255,2018-08-14,6,6,10,Aguardando Confirmação
2256,2018-08-14,7,7,32,Aguardando Confirmação
2257,2018-08-14,8,8,35,Entregue
2258,2018-08-14,9,9,12,Entregue
2259,2018-08-14,10,10,9,Entregue
2260,2018-08-15,1,1,46,Em Trânsito
2261,2018-08-15,2,2,48,Entregue
2262,2018-08-15,3,3,21,Em Trânsito
2263,2018-08-15,4,4,42,Entregue
2264,2018-08-15,5,5,13,Aguardando Confirmação
2265,2018-08-15,6,6,14,Aguardando Confirmação
2266,2018-08-15,7,7,24,Em Trânsito
2267,2018-08-15,8,8,18,Entregue
2268,2018-08-15,9,9,18,Aguardando Confirmação
2269,2018-08-15,10,10,30,Em Trânsito
2270,2018-08-16,1,1,33,Aguardando Confirmação
2271,2018-08-16,2,2,31,Entregue
2272,2018-08-16,3,3,29,Em Trânsito
2273,2018-08-16,4,4,20,Aguardando Confirmação
2274,2018-08-16,5,5,40,Entregue
2275,2018-08-16,6,6,38,Em Trânsito
2276,2018-08-16,7,7,20,Aguardando Confirmação
2277,2018-08-16,8,8,37,Aguardando Confirmação
2278,2018-08-16,9,9,7,Em Trânsito
2279,2018-08-16,10,10,27,Entregue
2280,2018-08-17,1,1,15,Em Trânsito
2281,2018-08-17,2,2,22,Aguardando Confirmação
2282,2018-08-17,3,3,45,Aguardando Confirmação
2283,2018-08-17,4,4,48,Aguardando Confirmação
2284,2018-08-17,5,5,33,Entregue
2285,2018-08-17,6,6,9,Aguardando Confirmação
2286,2018-08-17,7,7,28,Aguardando Confirmação
2287,2018-08-17,8,8,33,Em Trânsito
2288,2018-08-17,9,9,33,Aguardando Confirmação
2289,2018-08-17,10,10,30,Em Trânsito
2290,2018-08-18,1,1,44,Aguardando Confirmação
2291,2018-08-18,2,2,7,Em Trânsito
2292,2018-08-18,3,3,6,Em Trânsito
2293,2018-08-18,4,4,29,Em Trânsito
2294,2018-08-18,5,5,23,Em Trânsito
2295,2018-08-18,6,6,44,Entregue
2296,2018-08-18,7,7,6,Aguardando Confirmação
2297,2018-08-18,8,8,23,Entregue
2298,2018-08-18,9,9,5,Aguardando Confirmação
2299,2018-08-18,10,10,31,Em Trânsito
2300,2018-08-19,1,1,49,Aguardando Confirmação
2301,2018-08-19,2,2,39,Em Trânsito
2302,2018-08-19,3,3,45,Aguardando Confirmação
2303,2018-08-19,4,4,9,Em Trânsito
2304,2018-08-19,5,5,42,Aguardando Confirmação
2305,2018-08-19,6,6,8,Aguardando Confirmação
